order_date,ship_date,order_id,ship_mode,customer_id,product_id,sales,quantity,discount,profit,cost
,,CA-2014-131926,Second Class,DW-13480,FUR-CH-10004063,2001.86,7,0.0,580.5394,1421.3206
,,CA-2014-131926,Second Class,DW-13480,OFF-ST-10002276,166.72,2,0.0,41.68,125.04
,,CA-2014-131926,Second Class,DW-13480,OFF-PA-10004082,47.88,6,0.0,23.94,23.94
,,CA-2014-131926,Second Class,DW-13480,OFF-AP-10002945,1503.25,5,0.0,496.0725,1007.1775
,,CA-2014-131926,Second Class,DW-13480,OFF-PA-10000061,25.92,4,0.0,12.4416,13.4784
2016-12-10,2016-12-15,CA-2016-154739,Second Class,LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372,366.78848
,,CA-2016-145625,Standard Class,KC-16540,OFF-PA-10004569,7.61,1,0.0,3.5767,4.0333004
,,CA-2016-145625,Standard Class,KC-16540,TEC-AC-10003832,3347.37,13,0.0,636.0003,2711.3699
2016-12-10,2016-12-13,CA-2016-146941,First Class,DL-13315,OFF-ST-10001228,80.58,6,0.0,22.5624,58.0176
2016-12-10,2016-12-13,CA-2016-146941,First Class,DL-13315,OFF-EN-10003296,361.92,4,0.0,162.864,199.05602
2015-11-28,,US-2015-159982,Standard Class,DR-12880,FUR-FU-10002505,12.132,9,0.6,-8.4924,51.561005
2015-11-28,,US-2015-159982,Standard Class,DR-12880,OFF-ST-10004804,82.368,2,0.2,-19.5624,127.412994
2015-11-28,,US-2015-159982,Standard Class,DR-12880,OFF-ST-10001590,53.92,5,0.2,4.044,62.344997
2015-11-28,,US-2015-159982,Standard Class,DR-12880,TEC-PH-10001580,647.904,6,0.2,56.6916,739.0155
,,CA-2017-163139,Second Class,CC-12670,TEC-AC-10000290,20.37,3,0.0,6.9258,13.4442005
,,CA-2017-163139,Second Class,CC-12670,OFF-ST-10002790,221.55,3,0.0,6.6465,214.9035
,,CA-2017-163139,Second Class,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132,14.235001
,,US-2017-155299,Standard Class,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466,30.450003
,,US-2014-106992,Second Class,SB-20290,TEC-MA-10000822,3059.982,3,0.4,-509.997,5949.965
,,US-2014-106992,Second Class,SB-20290,TEC-MA-10003353,2519.958,7,0.4,-251.9958,4619.923
,,CA-2016-125318,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196,374.3805
2015-11-10,2015-11-15,CA-2015-155040,Standard Class,AH-10210,TEC-AC-10004469,79.9,2,0.0,35.156,44.744003
,,CA-2017-136826,Standard Class,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304,11.606999
,,CA-2016-111010,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,0.0,0.3024,7.2576
,2017-12-13,US-2017-145366,Standard Class,CA-12310,OFF-ST-10004180,37.208,1,0.2,-7.4416,55.812
,2017-12-13,US-2017-145366,Standard Class,CA-12310,OFF-EN-10004386,57.576,3,0.2,21.591,44.98125
2017-12-28,,CA-2017-163979,Second Class,KH-16690,OFF-ST-10003208,725.84,4,0.0,210.4936,515.34644
,,CA-2015-155334,First Class,HA-14920,TEC-AC-10003628,209.93,7,0.0,92.3692,117.56079
,,CA-2015-155334,First Class,HA-14920,FUR-FU-10003274,5.28,3,0.0,2.3232,2.9568002
,,CA-2015-155334,First Class,HA-14920,OFF-BI-10002557,10.92,3,0.2,4.095,8.53125
,,CA-2017-118136,First Class,BB-10990,OFF-PA-10002615,8.82,2,0.0,4.0572,4.7627997
,,CA-2017-118136,First Class,BB-10990,OFF-AR-10001427,5.98,1,0.0,1.5548,4.4252
2017-10-13,2017-10-17,CA-2017-132976,Standard Class,AG-10495,OFF-PA-10000673,11.648,2,0.2,4.0768,9.464
2017-10-13,2017-10-17,CA-2017-132976,Standard Class,AG-10495,OFF-PA-10004470,18.176,4,0.2,5.9072,15.336
2017-10-13,2017-10-17,CA-2017-132976,Standard Class,AG-10495,OFF-ST-10000876,59.712,6,0.2,5.9712,67.176
2017-10-13,2017-10-17,CA-2017-132976,Standard Class,AG-10495,OFF-LA-10002043,24.84,3,0.2,8.694,20.182499
,,US-2015-161991,Second Class,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432,27.560001
,,US-2015-161991,Second Class,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11,922.86255
,,CA-2015-130890,Standard Class,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.942,1233.6224
,,CA-2015-130883,Standard Class,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.844,117.39499
,,CA-2015-130883,Standard Class,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96,239.79999
,,CA-2015-130883,Standard Class,TB-21520,OFF-PA-10004100,31.104,6,0.2,10.8864,25.272
2016-12-18,2016-12-20,CA-2016-112697,Second Class,AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372,1411.4332
2016-12-18,2016-12-20,CA-2016-112697,Second Class,AH-10195,OFF-AP-10002684,194.528,2,0.2,24.316,212.765
2016-12-18,2016-12-20,CA-2016-112697,Second Class,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.3145,1457.243
2016-11-20,2016-11-24,CA-2016-110772,Second Class,NZ-18565,OFF-FA-10002983,19.096,7,0.2,6.6836,15.515501
2016-11-20,2016-11-24,CA-2016-110772,Second Class,NZ-18565,OFF-LA-10004689,18.496,8,0.2,6.2424,15.317
2016-11-20,2016-11-24,CA-2016-110772,Second Class,NZ-18565,TEC-AC-10002001,255.984,2,0.2,54.3966,251.98425
2016-11-20,2016-11-24,CA-2016-110772,Second Class,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7032,271.3464
2014-12-26,2014-12-28,CA-2014-111451,First Class,KL-16555,FUR-FU-10004091,300.416,8,0.2,78.8592,276.94598
2014-12-26,2014-12-28,CA-2014-111451,First Class,KL-16555,FUR-CH-10001891,230.352,3,0.2,20.1558,262.74524
2014-12-26,2014-12-28,CA-2014-111451,First Class,KL-16555,FUR-FU-10002918,218.352,3,0.2,-24.5646,303.64575
2014-12-26,2014-12-28,CA-2014-111451,First Class,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88,471.59998
2014-12-26,2014-12-28,CA-2014-111451,First Class,KL-16555,OFF-FA-10004854,27.552,3,0.2,9.2988,22.8165
2016-10-28,,CA-2016-142545,Standard Class,JD-15895,OFF-PA-10002105,32.4,5,0.0,15.552,16.848001
2016-10-28,,CA-2016-142545,Standard Class,JD-15895,OFF-ST-10002756,1082.48,8,0.0,10.8248,1071.6552
2016-10-28,,CA-2016-142545,Standard Class,JD-15895,OFF-PA-10004243,56.91,3,0.0,27.3168,29.5932
2016-10-28,,CA-2016-142545,Standard Class,JD-15895,FUR-FU-10001861,77.6,4,0.0,38.024,39.576
2016-10-28,,CA-2016-142545,Standard Class,JD-15895,OFF-BI-10002706,14.28,1,0.0,6.5688,7.7111998
2017-11-19,2017-11-23,US-2017-152380,Standard Class,JH-15910,FUR-TA-10002533,219.075,3,0.5,-131.445,701.04004
,,CA-2015-144253,Second Class,AS-10225,FUR-FU-10002671,26.8,2,0.0,12.864,13.935999
2014-12-30,,CA-2014-130960,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,0.0,2.8536,6.9864
,,CA-2014-111003,Standard Class,CR-12625,OFF-BI-10001072,45.48,3,0.0,20.9208,24.5592
,,CA-2014-111003,Standard Class,CR-12625,OFF-AR-10002135,289.2,6,0.0,83.868,205.33202
,,CA-2017-126774,First Class,SH-20395,OFF-AR-10002804,4.89,1,0.0,2.0049,2.8851
,,CA-2016-142902,Second Class,BP-11185,FUR-FU-10001918,15.136,4,0.2,3.5948,14.426499
,,CA-2016-142902,Second Class,BP-11185,FUR-CH-10004086,466.768,2,0.2,52.5114,517.82074
,,CA-2016-142902,Second Class,BP-11185,FUR-FU-10001756,15.232,1,0.2,1.7136,16.898
,,CA-2016-142902,Second Class,BP-11185,OFF-LA-10000634,6.264,3,0.2,2.0358,5.2852497
,,CA-2014-120887,Standard Class,TS-21205,FUR-FU-10001588,87.54,3,0.0,37.6422,49.8978
,,CA-2014-167850,Standard Class,AG-10525,TEC-PH-10002398,178.384,2,0.2,22.298,195.1075
,,CA-2014-167850,Standard Class,AG-10525,OFF-PA-10001937,15.552,3,0.2,5.4432,12.636
2014-12-28,2014-12-30,CA-2014-164259,First Class,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744,113.077
,,CA-2014-164973,Standard Class,NM-18445,FUR-CH-10002602,135.882,1,0.1,24.1568,124.13912
,,CA-2014-164973,Standard Class,NM-18445,TEC-MA-10002927,3991.98,2,0.0,1995.99,1995.99
,,CA-2014-164973,Standard Class,NM-18445,TEC-PH-10004093,275.94,6,0.0,80.0226,195.9174
,,CA-2014-164973,Standard Class,NM-18445,TEC-AC-10000892,360.0,4,0.0,129.6,230.4
,,CA-2014-164973,Standard Class,NM-18445,OFF-ST-10002974,43.57,1,0.0,13.071,30.499
,,CA-2014-156601,Standard Class,FA-14230,OFF-FA-10000624,7.16,2,0.0,3.58,3.58
,,CA-2016-162138,Standard Class,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.744,212.22
,,CA-2016-162138,Standard Class,GK-14620,TEC-AC-10001908,99.99,1,0.0,34.9965,64.9935
,,CA-2017-153339,Second Class,DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995,18.740623
,,US-2016-141544,First Class,PO-18850,TEC-PH-10003645,290.898,3,0.4,-67.8762,597.957
,,US-2016-141544,First Class,PO-18850,OFF-ST-10000675,54.224,2,0.2,3.389,63.543747
,,US-2016-141544,First Class,PO-18850,FUR-CH-10003312,786.744,4,0.3,-258.5016,1493.208
,,US-2016-141544,First Class,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.831,83.011246
,,US-2016-141544,First Class,PO-18850,OFF-BI-10001524,37.764,6,0.7,-27.6936,218.19197
,,US-2016-150147,Second Class,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7,172.5
,,US-2016-150147,Second Class,JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816,115.13333
,,US-2016-150147,Second Class,JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272,27.744
,,CA-2015-137946,Second Class,DB-13615,OFF-BI-10001922,4.752,1,0.2,1.6038,3.9352498
,,CA-2015-137946,Second Class,DB-13615,TEC-CO-10001449,959.984,2,0.2,335.9944,779.987
,,CA-2015-137946,Second Class,DB-13615,OFF-BI-10004140,14.368,4,0.2,4.49,12.3475
,,CA-2014-129924,Standard Class,AC-10420,OFF-BI-10003314,7.712,2,0.2,2.7956,6.1454997
,,CA-2014-129924,Standard Class,AC-10420,FUR-TA-10004575,698.352,3,0.2,-17.4588,894.7635
,,CA-2015-128167,Second Class,KL-16645,OFF-FA-10000490,4.96,4,0.0,2.3312,2.6288002
,,CA-2014-122336,Second Class,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116,20.925001
,,CA-2014-122336,Second Class,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976,3059.82
,,CA-2014-122336,Second Class,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724,26.149502
,,CA-2014-122336,Second Class,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916,105.894
2015-12-20,2015-12-24,US-2015-120712,Standard Class,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22,113.775
,,CA-2017-169901,Standard Class,CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976,53.973003
,,CA-2017-134306,Standard Class,TD-20995,OFF-AR-10004027,7.56,3,0.0,3.0996,4.4603996
,,CA-2017-134306,Standard Class,TD-20995,OFF-PA-10000249,24.56,2,0.0,11.5432,13.0168
,,CA-2017-134306,Standard Class,TD-20995,OFF-AR-10001374,12.96,2,0.0,4.1472,8.812799
,,CA-2016-129714,First Class,AB-10060,TEC-AC-10000290,6.79,1,0.0,2.3086,4.4814
,,CA-2016-129714,First Class,AB-10060,OFF-PA-10001970,24.56,2,0.0,11.5432,13.0168
,,CA-2016-129714,First Class,AB-10060,OFF-BI-10002160,3.048,1,0.2,1.0668,2.4765
,,CA-2016-129714,First Class,AB-10060,OFF-PA-10001970,49.12,4,0.0,23.0864,26.0336
,,CA-2016-129714,First Class,AB-10060,OFF-BI-10004995,4355.168,4,0.2,1415.4296,3674.6729
,,CA-2016-138520,Standard Class,JL-15505,FUR-BO-10002268,388.704,6,0.2,-4.8588,491.9535
,,CA-2016-138520,Standard Class,JL-15505,OFF-EN-10001137,8.26,2,0.0,3.7996,4.4604006
,,CA-2016-138520,Standard Class,JL-15505,OFF-AR-10002399,17.04,4,0.0,6.9864,10.0536
,,CA-2016-138520,Standard Class,JL-15505,OFF-PA-10002713,34.4,5,0.0,15.824,18.576
,,CA-2016-130001,Standard Class,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325,31.143751
,,CA-2017-155698,First Class,VB-21745,OFF-AP-10001124,647.84,8,0.0,168.4384,479.4016
,,CA-2017-155698,First Class,VB-21745,OFF-LA-10001158,20.7,2,0.0,9.936,10.764001
,,CA-2017-144904,Standard Class,KW-16435,OFF-LA-10001158,20.7,2,0.0,9.936,10.764001
,,CA-2017-144904,Standard Class,KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704,446.41736
,,CA-2017-144904,Standard Class,KW-16435,OFF-AR-10003732,5.56,2,0.0,1.4456,4.1144
,,CA-2017-144904,Standard Class,KW-16435,FUR-FU-10000023,47.12,8,0.0,20.7328,26.3872
,,CA-2014-123344,Standard Class,JD-16060,OFF-ST-10001713,211.96,4,0.0,8.4784,203.48161
2016-10-21,2016-10-21,CA-2016-155516,Same Day,MK-17905,OFF-BI-10002412,23.2,4,0.0,10.44,12.760001
2016-10-21,2016-10-21,CA-2016-155516,Same Day,MK-17905,OFF-SU-10001225,7.36,2,0.0,0.1472,7.2128
2016-10-21,2016-10-21,CA-2016-155516,Same Day,MK-17905,OFF-ST-10002406,104.79,7,0.0,29.3412,75.4488
2016-10-21,2016-10-21,CA-2016-155516,Same Day,MK-17905,FUR-BO-10002545,1043.92,4,0.0,271.4192,772.50085
,,CA-2017-104745,Standard Class,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.396,20.655
,,CA-2017-104745,Standard Class,GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746,60.936752
,,US-2014-119137,Standard Class,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.712,46.239998
,,US-2014-119137,Standard Class,AG-10900,TEC-AC-10003911,1023.936,8,0.2,179.1888,1055.934
,,US-2014-119137,Standard Class,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924,10.3949995
,,US-2014-119137,Standard Class,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94,636.225
,,US-2016-134656,First Class,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98,85.19501
,,US-2017-134481,Standard Class,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848,2551.584
,,CA-2015-130792,Standard Class,RA-19915,OFF-AP-10000696,8.652,3,0.8,-20.3322,144.921
,,CA-2015-130792,Standard Class,RA-19915,OFF-ST-10003327,23.832,3,0.2,2.6811,26.438627
,,CA-2015-130792,Standard Class,RA-19915,OFF-BI-10000309,12.176,4,0.8,-18.8728,155.24402
2016-10-28,2016-10-29,CA-2016-134775,First Class,AS-10285,OFF-PA-10004734,50.96,7,0.0,25.48,25.48
2016-10-28,2016-10-29,CA-2016-134775,First Class,AS-10285,OFF-BI-10002225,49.536,3,0.2,17.3376,40.247997
,,CA-2015-125395,Second Class,LA-16780,TEC-AC-10004708,41.9,2,0.0,8.799,33.101
2015-11-27,,US-2015-168935,Standard Class,DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095,968.12177
2015-11-27,,US-2015-168935,Standard Class,DO-13435,TEC-AC-10002335,83.976,3,0.2,-1.0497,106.28212
,,CA-2015-122756,Standard Class,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.638,2733.26
,,CA-2015-122756,Standard Class,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777,2.72875
2014-11-24,2014-11-26,CA-2014-115973,First Class,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264,2.7470002
2017-12-11,2017-12-15,CA-2017-101798,Standard Class,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884,19.345001
2017-12-11,2017-12-15,CA-2017-101798,Standard Class,MV-18190,TEC-AC-10001998,39.98,2,0.0,13.5932,26.386799
,,US-2014-135972,Second Class,JG-15115,TEC-PH-10003012,246.384,2,0.2,27.7182,273.33224
,,US-2014-135972,Second Class,JG-15115,TEC-CO-10002313,1799.97,3,0.0,701.9883,1097.9817
,,US-2014-134971,Second Class,BP-11095,OFF-BI-10003982,12.462,3,0.8,-20.5623,165.1215
,,CA-2017-102946,Standard Class,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798,62.76525
2017-10-17,2017-10-19,CA-2017-165603,Second Class,SS-20140,OFF-ST-10000798,49.96,2,0.0,9.4924,40.467598
2017-10-17,2017-10-19,CA-2017-165603,Second Class,SS-20140,OFF-PA-10002552,12.96,2,0.0,6.2208,6.7392
2015-10-31,,CA-2015-122259,Standard Class,HP-14815,OFF-SU-10002573,70.12,4,0.0,21.036,49.084003
,,CA-2016-108987,Second Class,AG-10675,OFF-ST-10001580,35.952,3,0.2,3.5952,40.446
,,CA-2016-108987,Second Class,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528,3990.3213
,,CA-2016-108987,Second Class,AG-10675,OFF-ST-10000934,131.136,4,0.2,-32.784,204.9
,,CA-2016-108987,Second Class,AG-10675,TEC-AC-10000158,57.584,2,0.2,0.7198,71.080246
2014-12-24,2014-12-26,CA-2014-113166,First Class,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684,7.6245
,,CA-2014-155208,Standard Class,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768,36.629997
2017-12-24,2017-12-29,CA-2017-117933,Standard Class,RF-19840,OFF-AP-10004249,35.91,3,0.0,9.6957,26.2143
,2017-12-12,CA-2017-117457,Standard Class,KH-16510,TEC-AC-10000158,179.95,5,0.0,37.7895,142.16049
,2017-12-12,CA-2017-117457,Standard Class,KH-16510,TEC-CO-10004115,1199.976,3,0.2,434.9913,956.2308
,2017-12-12,CA-2017-117457,Standard Class,KH-16510,OFF-PA-10003724,27.15,5,0.0,13.3035,13.846499
,2017-12-12,CA-2017-117457,Standard Class,KH-16510,FUR-TA-10002041,1004.024,7,0.2,-112.9527,1396.2208
,2017-12-12,CA-2017-117457,Standard Class,KH-16510,OFF-PA-10002893,9.68,1,0.0,4.6464,5.0336003
,2017-12-12,CA-2017-117457,Standard Class,KH-16510,OFF-LA-10003766,28.35,9,0.0,13.608,14.742001
,2017-12-12,CA-2017-117457,Standard Class,KH-16510,OFF-PA-10001970,55.98,1,0.0,27.4302,28.549799
,2017-12-12,CA-2017-117457,Standard Class,KH-16510,FUR-BO-10001972,1336.829,13,0.15,31.4548,1535.7343
,2017-12-12,CA-2017-117457,Standard Class,KH-16510,FUR-CH-10003956,113.568,2,0.2,-18.4548,165.02849
,,CA-2017-142636,Standard Class,KC-16675,OFF-PA-10000157,139.86,7,0.0,65.7342,74.1258
,,CA-2017-142636,Standard Class,KC-16675,FUR-CH-10001891,307.136,4,0.2,26.8744,350.327
,,CA-2017-122105,Standard Class,CJ-12010,OFF-AR-10004344,95.92,8,0.0,25.8984,70.0216
,,CA-2016-148796,Standard Class,PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38,431.77496
,2017-11-10,CA-2017-154816,Standard Class,VB-21745,OFF-PA-10003845,5.78,1,0.0,2.8322,2.9478002
,,CA-2017-110478,Standard Class,SP-20860,OFF-AR-10001573,9.32,4,0.0,2.7028,6.6172
,,CA-2017-110478,Standard Class,SP-20860,OFF-EN-10000483,15.25,1,0.0,7.015,8.235001
,,CA-2014-142048,First Class,JE-15745,TEC-AC-10004114,196.752,6,0.2,56.5662,175.23224
2017-10-19,2017-10-23,CA-2017-125388,Standard Class,MP-17965,FUR-FU-10004712,56.56,4,0.0,14.7056,41.8544
2017-10-19,2017-10-23,CA-2017-125388,Standard Class,MP-17965,OFF-ST-10000918,32.7,3,0.0,8.502,24.198002
,,CA-2017-155705,Second Class,NF-18385,FUR-CH-10000015,866.4,4,0.0,225.264,641.136
2017-11-23,2017-11-26,CA-2017-149160,Second Class,JM-15265,FUR-FU-10003347,28.4,2,0.0,11.076,17.324
2017-11-23,2017-11-26,CA-2017-149160,Second Class,JM-15265,OFF-BI-10001543,287.92,8,0.0,138.2016,149.71841
,,CA-2014-101476,First Class,SD-20485,TEC-MA-10000029,69.99,1,0.0,30.0957,39.8943
,,CA-2017-152275,Standard Class,KH-16630,OFF-AR-10000369,6.672,6,0.2,0.5004,7.7145
,,US-2016-123750,Standard Class,RB-19795,OFF-BI-10004584,189.588,2,0.7,-145.3508,1116.4625
,,US-2016-123750,Standard Class,RB-19795,TEC-AC-10004659,408.744,7,0.2,76.6395,415.1306
,,US-2016-123750,Standard Class,RB-19795,TEC-AC-10004659,291.96,5,0.2,54.7425,296.52188
,,US-2016-123750,Standard Class,RB-19795,OFF-ST-10000617,4.768,2,0.2,-0.7748,6.9284997
,,CA-2016-127369,First Class,DB-13060,OFF-ST-10003306,714.3,5,0.0,207.147,507.15298
2014-12-19,2014-12-25,US-2014-150574,Standard Class,MK-18160,OFF-BI-10000773,4.812,2,0.7,-3.6892,28.337332
2014-12-19,2014-12-25,US-2014-150574,Standard Class,MK-18160,TEC-AC-10002600,247.8,5,0.2,-18.585,332.98126
,,CA-2016-147375,Second Class,PO-19180,TEC-MA-10002937,1007.979,3,0.3,43.1991,1378.2571
,,CA-2016-147375,Second Class,PO-19180,OFF-PA-10001970,313.488,7,0.2,113.6394,249.81075
,,CA-2017-130043,Standard Class,BB-11545,OFF-PA-10002230,31.872,8,0.2,11.5536,25.397999
,,CA-2017-157252,Second Class,CV-12805,FUR-CH-10003396,207.846,3,0.1,2.3094,228.374
,,CA-2016-115756,Second Class,PK-19075,FUR-FU-10000246,12.22,1,0.0,3.666,8.554001
,,CA-2016-115756,Second Class,PK-19075,OFF-ST-10000060,194.94,3,0.0,23.3928,171.54721
,,CA-2016-115756,Second Class,PK-19075,OFF-ST-10003058,70.95,3,0.0,20.5755,50.374496
,,CA-2016-115756,Second Class,PK-19075,OFF-PA-10002222,91.36,4,0.0,42.0256,49.3344
,,CA-2016-115756,Second Class,PK-19075,FUR-CH-10002372,242.94,3,0.0,29.1528,213.7872
,,CA-2016-115756,Second Class,PK-19075,OFF-LA-10001317,22.05,7,0.0,10.584,11.466
,,CA-2017-154214,Second Class,TB-21595,FUR-FU-10000206,2.91,1,0.0,1.3677,1.5423001
,,CA-2016-166674,Second Class,RB-19360,OFF-AR-10000588,59.52,3,0.0,15.4752,44.0448
,,CA-2016-166674,Second Class,RB-19360,OFF-ST-10001469,161.94,3,0.0,9.7164,152.2236
,,CA-2016-166674,Second Class,RB-19360,OFF-AR-10001953,263.88,6,0.0,71.2476,192.63242
,,CA-2016-166674,Second Class,RB-19360,OFF-AR-10003156,30.48,3,0.0,7.9248,22.555199
,,CA-2016-166674,Second Class,RB-19360,OFF-AR-10004974,9.84,3,0.0,2.8536,6.9864
,,CA-2016-166674,Second Class,RB-19360,TEC-PH-10002365,35.12,4,0.0,9.1312,25.9888
2017-10-20,2017-10-24,CA-2017-147277,Standard Class,EB-13705,FUR-TA-10001539,284.364,2,0.4,-75.8304,600.324
2017-10-20,2017-10-24,CA-2017-147277,Standard Class,EB-13705,OFF-ST-10000142,665.408,2,0.2,66.5408,748.584
2016-12-13,2016-12-17,CA-2016-100153,Standard Class,KH-16630,TEC-AC-10001772,63.88,4,0.0,24.9132,38.9668
,,US-2014-110674,Standard Class,SC-20095,FUR-CH-10000225,129.568,2,0.2,-24.294,192.3275
,,US-2016-157945,Standard Class,NF-18385,FUR-CH-10002331,747.558,3,0.3,-96.1146,1205.2466
,,US-2016-157945,Standard Class,NF-18385,OFF-EN-10001415,8.928,2,0.2,3.348,6.9750004
2015-12-15,2015-12-22,CA-2015-109638,Standard Class,JH-15985,OFF-AP-10002472,103.92,4,0.0,36.372,67.548
2015-12-15,2015-12-22,CA-2015-109638,Standard Class,JH-15985,TEC-AC-10004571,899.91,9,0.0,377.9622,521.94775
2015-12-15,2015-12-22,CA-2015-109638,Standard Class,JH-15985,OFF-BI-10001098,51.312,3,0.2,18.6006,40.88925
,,CA-2016-109869,Standard Class,TN-21040,FUR-FU-10000023,23.56,5,0.2,7.068,20.615
,,CA-2016-109869,Standard Class,TN-21040,FUR-TA-10001889,1272.63,6,0.5,-814.4832,4174.2266
,,CA-2016-109869,Standard Class,TN-21040,OFF-BI-10000315,28.485,5,0.7,-20.889,164.58
,,CA-2016-109869,Standard Class,TN-21040,OFF-SU-10003505,185.376,2,0.2,-34.758,275.1675
,,CA-2016-109869,Standard Class,TN-21040,OFF-AP-10002578,78.272,2,0.2,5.8704,90.50201
,,US-2015-101399,Standard Class,JS-15940,FUR-FU-10002918,254.744,7,0.6,-312.0614,1417.0137
,,CA-2017-154907,Standard Class,DS-13180,FUR-BO-10002824,205.3328,2,0.32,-36.2352,355.24704
2016-12-16,2016-12-20,US-2016-100419,Second Class,CC-12670,OFF-BI-10002194,4.788,3,0.8,-7.9002,63.441
2015-12-20,2015-12-24,CA-2015-154144,Standard Class,MH-17785,OFF-PA-10004071,55.48,1,0.0,26.6304,28.8496
,2014-11-11,CA-2014-144666,Second Class,JP-15520,OFF-ST-10002743,340.92,3,0.0,3.4092,337.5108
,2014-11-11,CA-2014-144666,Second Class,JP-15520,FUR-BO-10001601,222.666,2,0.15,10.4784,249.63248
,2014-11-11,CA-2014-144666,Second Class,JP-15520,TEC-PH-10002680,703.968,4,0.2,87.996,769.965
,2014-11-11,CA-2014-144666,Second Class,JP-15520,OFF-ST-10001321,92.52,6,0.0,24.9804,67.5396
,2014-11-11,CA-2014-144666,Second Class,JP-15520,OFF-PA-10001509,62.65,7,0.0,28.819,33.831
,2014-11-11,CA-2014-144666,Second Class,JP-15520,OFF-PA-10003465,94.85,5,0.0,45.528,49.322
,,CA-2016-103891,Standard Class,KH-16690,TEC-PH-10000149,95.76,6,0.2,7.182,110.7225
2016-10-27,,CA-2016-152632,Standard Class,JE-15475,FUR-FU-10002671,40.2,3,0.0,19.296,20.904001
,,CA-2016-100790,Standard Class,JG-15805,OFF-AR-10003045,14.7,5,0.0,6.615,8.085
,,CA-2016-100790,Standard Class,JG-15805,OFF-ST-10000689,704.25,5,0.0,84.51,619.74
,2014-10-10,CA-2014-134677,Standard Class,XP-21865,TEC-AC-10001445,9.09,3,0.0,1.9089,7.1811
,,CA-2014-127691,Standard Class,EM-14065,OFF-AR-10002053,5.96,2,0.0,1.6688,4.2912
,,CA-2014-127691,Standard Class,EM-14065,TEC-AC-10002567,159.98,2,0.0,57.5928,102.38719
,,CA-2017-140963,First Class,MT-18070,OFF-LA-10003923,29.6,2,0.0,14.8,14.8
,,CA-2017-140963,First Class,MT-18070,FUR-BO-10001337,514.165,5,0.15,-30.245,640.4823
,,CA-2017-140963,First Class,MT-18070,TEC-PH-10001924,279.96,5,0.2,17.4975,328.07812
2014-10-29,2014-10-31,CA-2014-154627,First Class,SA-20830,TEC-PH-10001363,2735.952,6,0.2,341.994,2992.4475
,,CA-2014-133753,Second Class,CW-11905,TEC-PH-10000376,7.992,1,0.2,0.5994,9.24075
,,CA-2014-133753,Second Class,CW-11905,TEC-AC-10000303,63.984,2,0.2,10.3974,66.98325
,,CA-2014-133753,Second Class,CW-11905,OFF-AR-10001953,70.368,2,0.2,6.1572,80.2635
